,Acoerulea,Aduranensis,Aipaensis,Alyrata,Aofficinalis,Athaliana,Atrichopoda,Bdistachyon,Boleracea,Brapa,Bvulgaris,Cannuum,Cclementina,Clanatus,Cmelo,Cpapaya,Crubella,Csativus,Cviolacea,Egrandis,Eguineensis,Esalsugineum,Fvesca,Fxananassa,Gmax,Graimondii,Gsoja,Ljaponicus,Macuminata,Mdomestica,Mesculenta,Mguttatus,Mtruncatula,Nattenuata,Nnucifera,Osativa,Othomaeum,Paxillaris,Phallii,Ppersica,Ptrichocarpa,Pvirgatum,Pvulgaris,Pxbretschneideri,Rchinensis,Roccidentalis,Sbicolor,Sitalica,Slycopersicum,Smelongena,Spolyrhiza,Stuberosum,Sviridis,Tcacao,Vcorymbosum,Vvinifera,Zjujuba,Zmays,Total
OG0010168,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,68
OG0010170,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,1,68
OG0010171,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,1,2,1,0,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,68
OG0010172,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,68
OG0010174,1,2,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,4,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,3,4,1,1,1,0,1,1,1,1,1,1,1,0,2,1,0,68
OG0010175,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,68
OG0010176,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,3,1,1,2,1,1,1,68
OG0010177,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,4,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,1,2,1,68
OG0010178,2,0,0,1,2,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,2,1,0,2,1,1,1,1,0,1,1,1,1,1,1,1,1,68
OG0010179,1,1,1,1,2,1,1,1,1,1,1,2,1,0,0,1,1,0,1,0,1,1,1,4,1,1,1,1,1,4,1,1,0,1,2,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,68
OG0010180,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,0,1,1,1,1,1,1,2,0,1,2,1,1,2,2,1,0,2,1,1,1,1,1,1,1,1,1,3,1,0,1,68
OG0010181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,68
OG0010182,2,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,6,0,1,1,3,2,1,1,0,1,4,2,1,1,1,1,1,0,1,1,1,1,2,1,1,2,0,1,1,1,0,1,1,1,1,1,1,1,1,68
OG0010183,1,1,0,2,1,2,1,0,2,2,1,1,1,1,1,1,2,1,1,3,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,4,1,1,1,68
OG0010184,1,1,1,1,1,1,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,2,2,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1,1,68
OG0010186,2,1,1,1,0,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,0,1,1,1,1,1,1,1,1,1,1,4,1,1,1,68
OG0010188,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,4,3,1,2,0,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,0,4,1,1,1,68
OG0010189,4,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68
OG0010191,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,68
OG0010192,1,0,0,1,1,1,1,0,2,1,1,1,1,1,2,1,1,3,1,3,1,1,1,2,2,1,2,0,1,2,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2,68
OG0010193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,68
OG0010195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,68
OG0010196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,1,68
OG0010197,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,68
OG0010198,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,0,2,2,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,3,1,1,1,68
OG0010199,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,4,1,1,1,68
OG0010200,2,1,1,1,1,1,1,1,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,3,2,1,2,0,1,2,1,1,1,0,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,2,1,1,1,1,3,1,1,1,68
OG0010201,1,1,1,1,0,1,1,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,3,1,0,1,68
OG0010202,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,3,1,1,1,2,3,1,3,1,0,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,68
OG0010203,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,3,2,1,0,1,1,2,1,1,1,1,0,1,1,1,1,2,2,68
OG0010206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,68
OG0010207,1,1,1,1,1,1,1,1,0,1,2,0,1,1,1,0,1,1,1,2,1,1,1,4,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,4,1,1,1,68
OG0010209,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4,2,2,2,1,2,2,1,1,1,1,1,1,0,1,1,1,2,2,1,1,2,1,1,1,1,2,0,1,1,1,1,1,1,1,68
OG0010210,1,0,0,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,0,2,0,1,68
OG0010211,1,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,3,2,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,0,1,1,0,1,7,3,68
OG0010212,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,5,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,1,68
OG0010213,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,68
OG0010214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,68
OG0010215,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,0,1,1,4,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,68
OG0010216,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,3,1,1,1,68
OG0010217,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,68
OG0010218,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,4,1,1,1,68
OG0010219,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,2,1,0,3,2,1,1,1,1,1,1,1,0,8,1,1,1,68
OG0010220,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,0,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,68
OG0010221,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,68
OG0010222,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,68
OG0010223,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,68
OG0010224,1,1,1,2,1,1,1,1,1,1,1,0,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,3,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,68
OG0010226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,68
OG0010228,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,68
OG0010230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,68
OG0010232,1,1,1,1,1,1,0,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,4,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,4,68
OG0010233,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,1,2,2,1,0,1,1,1,1,1,1,1,3,1,1,2,1,1,3,68
OG0010235,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,0,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,68
OG0010236,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,0,1,1,2,1,3,3,68
OG0010237,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,1,2,1,1,1,1,1,0,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,68
OG0010238,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,68
OG0010240,1,1,1,1,1,1,1,1,2,2,1,0,1,0,1,0,1,1,1,1,1,0,1,3,2,1,2,1,1,3,1,1,1,1,2,1,1,1,0,1,2,1,1,3,1,1,1,1,1,1,0,1,1,1,4,2,1,1,68
OG0010241,2,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,0,1,1,4,1,2,1,68
OG0010242,1,1,1,1,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,4,1,1,1,68
OG0010243,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,2,1,2,1,1,1,1,1,1,0,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,68
OG0010246,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,0,5,1,2,1,68
OG0010248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,0,1,1,1,1,4,1,2,2,68
OG0010249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,2,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,1,0,2,1,1,0,2,1,1,1,1,1,4,1,1,1,68
OG0010250,1,1,1,1,1,1,1,1,2,2,0,2,1,1,1,1,1,0,1,1,0,1,1,5,2,1,2,0,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,0,1,1,1,68
OG0010251,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,4,1,1,1,68
OG0010252,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,68
OG0010253,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3,2,1,2,1,1,1,1,1,1,1,2,2,1,3,2,0,1,1,1,1,1,1,1,1,2,0,1,1,68
OG0010254,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,1,2,1,1,1,1,1,3,1,1,1,2,2,1,1,1,1,1,2,1,1,1,0,2,1,2,1,1,1,68
OG0010255,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,68
OG0010256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,4,1,1,1,68
OG0010257,1,1,1,1,0,1,0,1,2,2,2,0,1,1,1,1,1,1,1,0,0,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,5,1,1,1,68
OG0010258,1,0,0,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,2,4,1,3,1,68
OG0010259,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,3,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,68
OG0010260,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,0,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,68
OG0010262,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,68
OG0010263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,68
OG0010264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,4,1,1,1,68
OG0010265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,4,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,0,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,68
OG0010266,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,2,1,1,4,2,1,2,1,1,2,1,1,1,1,1,1,0,1,1,1,2,3,1,2,1,2,1,1,1,1,2,1,1,1,2,1,2,1,68
OG0010267,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,68
OG0010268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,68
OG0010269,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,68
OG0010270,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,1,2,1,68
OG0010272,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,2,1,1,1,1,3,1,2,1,68
OG0010273,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,68
OG0010274,1,2,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,2,1,1,1,1,1,1,0,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,0,68
OG0010275,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,68
OG0010276,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,0,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,4,1,1,1,68
OG0010277,1,3,1,2,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,3,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,2,1,1,1,1,1,1,0,1,1,2,1,1,2,68
OG0010278,1,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,68
OG0010279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,68
OG0010280,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,68
OG0010281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,0,1,1,1,1,1,1,0,0,1,1,3,2,1,1,68
OG0010283,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,0,1,1,1,1,1,1,1,1,2,1,3,1,2,1,1,1,1,1,0,1,2,3,1,1,1,68
OG0010284,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,3,2,1,1,2,1,1,1,0,1,1,2,2,1,2,1,0,1,1,1,0,1,1,1,1,3,1,1,1,68
OG0010285,1,1,1,3,1,1,1,1,3,2,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,68
OG0010286,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,68
OG0010287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,4,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,68
OG0010288,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,4,1,1,1,68
OG0010289,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68
OG0010290,1,0,1,1,1,1,1,1,2,2,1,0,1,0,1,1,1,1,1,1,0,1,1,4,2,1,2,1,2,1,4,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,68
OG0010291,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,68
OG0010292,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,2,1,1,1,2,1,1,1,1,1,4,1,1,1,68
OG0010293,1,1,1,1,1,1,0,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,4,2,1,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,68
OG0010294,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,0,1,1,1,1,1,1,1,1,1,1,4,1,1,1,68
OG0010297,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,2,1,2,0,1,1,1,1,1,1,2,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,68
OG0010299,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,0,1,1,1,1,1,5,2,1,2,1,1,2,1,1,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,68
OG0010300,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,4,2,2,2,2,1,1,1,1,2,1,1,1,0,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,68
