Orthogroup	gbM	teM	unM	Unclassified	Missing	Total	percent_gbM	percent_teM	percent_unM	percent_Unclassified	percent_Missing	cluster
N0.HOG0014287	26	3	7	6	2	44	0.553191489361702	0.0555555555555556	0.152173913043478	0.0909090909090909	0.0338983050847458	1
N0.HOG0014290	2	1	39	1	2	45	0.0416666666666667	0.0166666666666667	0.8125	0.015625	0.032258064516129	3
N0.HOG0014291	39	2	2	4	1	48	0.65	0.0344827586206897	0.04	0.0677966101694915	0.0158730158730159	1
N0.HOG0014294	31	3	5	7	2	48	0.407894736842105	0.0625	0.1	0.148936170212766	0.04	1
N0.HOG0014297	26	4	9	13	3	55	0.52	0.0727272727272727	0.195652173913043	0.166666666666667	0.0476190476190476	1
N0.HOG0014301	29	1	7	13	3	53	0.420289855072464	0.0136986301369863	0.142857142857143	0.26	0.0566037735849057	1
N0.HOG0014306	31	4	5	11	2	53	0.607843137254902	0.0655737704918033	0.0961538461538462	0.126436781609195	0.03125	1
N0.HOG0014318	6	2	13	27	2	50	0.0845070422535211	0.0444444444444444	0.282608695652174	0.329268292682927	0.03125	2
N0.HOG0014326	5	3	34	8	2	52	0.0617283950617284	0.0697674418604651	0.755555555555556	0.0808080808080808	0.0357142857142857	3
N0.HOG0014327	29	1	7	13	4	54	0.527272727272727	0.015625	0.142857142857143	0.160493827160494	0.0714285714285714	1
N0.HOG0014328	24	2	11	13	1	51	0.375	0.0384615384615385	0.224489795918367	0.175675675675676	0.0192307692307692	1
N0.HOG0014330	27	4	3	12	2	48	0.6	0.0833333333333333	0.0625	0.125	0.0357142857142857	1
N0.HOG0014331	17	1	9	22	2	51	0.386363636363636	0.0175438596491228	0.176470588235294	0.305555555555556	0.04	1
N0.HOG0014332	18	0	4	25	2	49	0.418604651162791	0	0.0869565217391304	0.28735632183908	0.0333333333333333	1
N0.HOG0014333	26	0	9	14	2	51	0.590909090909091	0	0.191489361702128	0.212121212121212	0.0357142857142857	1
N0.HOG0014334	36	2	4	5	1	48	0.765957446808511	0.0338983050847458	0.08	0.104166666666667	0.02	1
N0.HOG0014338	10	1	28	6	2	47	0.178571428571429	0.0208333333333333	0.56	0.12	0.032258064516129	3
N0.HOG0014341	23	0	9	15	1	48	0.306666666666667	0	0.191489361702128	0.340909090909091	0.0175438596491228	2
N0.HOG0014343	36	2	6	4	3	51	0.782608695652174	0.0357142857142857	0.127659574468085	0.0727272727272727	0.0566037735849057	1
N0.HOG0014347	31	5	6	11	1	54	0.688888888888889	0.111111111111111	0.125	0.17741935483871	0.0158730158730159	1
N0.HOG0014349	36	4	2	9	5	56	0.433734939759036	0.0975609756097561	0.0408163265306122	0.12	0.0847457627118644	1
N0.HOG0014352	28	3	7	15	3	56	0.622222222222222	0.0483870967741935	0.14	0.214285714285714	0.0576923076923077	1
N0.HOG0014353	40	1	5	3	2	51	0.408163265306122	0.0212765957446809	0.106382978723404	0.0612244897959184	0.0333333333333333	1
N0.HOG0014358	14	1	16	20	2	53	0.170731707317073	0.0144927536231884	0.340425531914894	0.416666666666667	0.04	2
N0.HOG0014363	24	0	10	10	1	45	0.452830188679245	0	0.212765957446809	0.128205128205128	0.0175438596491228	1
N0.HOG0014364	9	2	8	29	1	49	0.176470588235294	0.0476190476190476	0.173913043478261	0.46031746031746	0.0175438596491228	2
N0.HOG0014365	26	1	8	12	1	48	0.456140350877193	0.0147058823529412	0.16	0.169014084507042	0.0169491525423729	1
N0.HOG0014367	8	1	15	25	2	51	0.166666666666667	0.015625	0.3	0.294117647058824	0.0338983050847458	2
N0.HOG0014368	29	1	9	8	2	49	0.46031746031746	0.0149253731343284	0.2	0.145454545454545	0.0377358490566038	1
N0.HOG0014372	24	2	7	15	3	51	0.375	0.0350877192982456	0.132075471698113	0.333333333333333	0.0588235294117647	2
N0.HOG0014373	31	3	3	8	0	45	0.607843137254902	0.0566037735849057	0.0652173913043478	0.126984126984127	0	1
N0.HOG0014381	2	1	33	9	1	46	0.0363636363636364	0.0163934426229508	0.6875	0.128571428571429	0.0158730158730159	3
N0.HOG0014383	36	5	3	5	3	52	0.418604651162791	0.0892857142857143	0.0638297872340425	0.0925925925925926	0.0576923076923077	1
N0.HOG0014384	17	4	14	14	1	50	0.246376811594203	0.0597014925373134	0.28	0.175	0.0161290322580645	1
N0.HOG0014390	12	1	18	16	1	48	0.214285714285714	0.0158730158730159	0.36	0.347826086956522	0.0161290322580645	2
N0.HOG0014391	21	4	11	17	1	54	0.39622641509434	0.0606060606060606	0.229166666666667	0.320754716981132	0.0185185185185185	2
N0.HOG0014392	0	3	35	5	1	44	0	0.0428571428571429	0.686274509803922	0.0602409638554217	0.0222222222222222	3
N0.HOG0014393	34	0	5	5	2	46	0.576271186440678	0	0.102040816326531	0.0561797752808989	0.0333333333333333	1
N0.HOG0014401	4	0	19	22	3	48	0.0625	0	0.395833333333333	0.301369863013699	0.06	2
N0.HOG0014405	26	2	5	14	2	49	0.419354838709677	0.0350877192982456	0.104166666666667	0.28	0.0350877192982456	1
N0.HOG0014408	22	2	9	14	3	50	0.488888888888889	0.0303030303030303	0.1875	0.264150943396226	0.0612244897959184	1
N0.HOG0014415	32	8	5	3	3	51	0.507936507936508	0.163265306122449	0.113636363636364	0.0652173913043478	0.0555555555555556	1
N0.HOG0014416	14	2	14	19	4	53	0.325581395348837	0.0350877192982456	0.285714285714286	0.267605633802817	0.0769230769230769	2
N0.HOG0014423	10	1	18	26	1	56	0.142857142857143	0.0181818181818182	0.375	0.541666666666667	0.0217391304347826	2
N0.HOG0014430	14	2	23	10	2	51	0.269230769230769	0.0273972602739726	0.469387755102041	0.188679245283019	0.0298507462686567	3
N0.HOG0014437	25	0	6	16	1	48	0.595238095238095	0	0.12	0.258064516129032	0.0169491525423729	1
N0.HOG0014438	36	0	3	4	2	45	0.580645161290323	0	0.0666666666666667	0.0533333333333333	0.037037037037037	1
N0.HOG0014444	31	1	3	12	2	49	0.364705882352941	0.0169491525423729	0.0625	0.226415094339623	0.04	1
N0.HOG0014445	19	2	10	15	2	48	0.267605633802817	0.0465116279069767	0.222222222222222	0.306122448979592	0.0344827586206897	2
N0.HOG0014454	3	1	26	19	2	51	0.0566037735849057	0.0169491525423729	0.541666666666667	0.38	0.0317460317460317	2
N0.HOG0014457	23	1	10	13	3	50	0.338235294117647	0.0153846153846154	0.217391304347826	0.191176470588235	0.046875	2
N0.HOG0014467	10	3	12	22	1	48	0.10752688172043	0.0588235294117647	0.25	0.4	0.0169491525423729	2
N0.HOG0014468	37	3	3	4	2	49	0.45679012345679	0.0588235294117647	0.0566037735849057	0.0476190476190476	0.0338983050847458	1
N0.HOG0014476	36	4	3	6	3	52	0.642857142857143	0.0625	0.06	0.0810810810810811	0.0555555555555556	1
N0.HOG0014478	37	2	4	7	1	51	0.569230769230769	0.0444444444444444	0.0816326530612245	0.132075471698113	0.0181818181818182	1
N0.HOG0014480	26	5	7	9	4	51	0.5	0.072463768115942	0.12962962962963	0.107142857142857	0.0689655172413793	1
N0.HOG0014492	8	3	20	16	2	49	0.177777777777778	0.0454545454545455	0.5	0.246153846153846	0.0344827586206897	3
N0.HOG0014493	36	5	4	5	5	55	0.878048780487805	0.0961538461538462	0.0784313725490196	0.0757575757575758	0.0806451612903226	1
N0.HOG0014494	33	0	4	8	2	47	0.5	0	0.0851063829787234	0.10126582278481	0.0363636363636364	1
N0.HOG0014502	4	1	34	5	2	46	0.0714285714285714	0.0147058823529412	0.723404255319149	0.113636363636364	0.04	3
N0.HOG0014512	38	0	5	5	3	51	0.603174603174603	0	0.102040816326531	0.0862068965517241	0.0483870967741935	1
N0.HOG0014524	27	3	6	13	2	51	0.5625	0.0566037735849057	0.125	0.228070175438596	0.0357142857142857	1
N0.HOG0014525	26	4	6	15	1	52	0.553191489361702	0.0645161290322581	0.12	0.306122448979592	0.0196078431372549	1
N0.HOG0014527	27	5	10	8	2	52	0.54	0.0961538461538462	0.204081632653061	0.112676056338028	0.0350877192982456	1
N0.HOG0014529	24	2	11	12	0	49	0.470588235294118	0.032258064516129	0.215686274509804	0.272727272727273	0	1
N0.HOG0014534	9	0	13	26	3	51	0.118421052631579	0	0.25	0.361111111111111	0.0588235294117647	2
N0.HOG0014550	8	2	21	19	2	52	0.10958904109589	0.0303030303030303	0.411764705882353	0.387755102040816	0.0307692307692308	2
N0.HOG0014551	24	2	8	15	2	51	0.307692307692308	0.037037037037037	0.166666666666667	0.234375	0.0357142857142857	1
N0.HOG0014552	20	4	8	15	0	47	0.4	0.0689655172413793	0.166666666666667	0.241935483870968	0	1
N0.HOG0014553	22	0	17	12	2	53	0.366666666666667	0	0.377777777777778	0.2	0.0338983050847458	1
N0.HOG0014554	17	4	14	15	4	54	0.320754716981132	0.0645161290322581	0.269230769230769	0.192307692307692	0.0597014925373134	2
N0.HOG0014556	27	2	12	7	2	50	0.58695652173913	0.0392156862745098	0.244897959183673	0.120689655172414	0.0303030303030303	1
N0.HOG0014557	31	1	5	9	2	48	0.392405063291139	0.0153846153846154	0.104166666666667	0.0967741935483871	0.0408163265306122	1
N0.HOG0014566	22	2	12	15	2	53	0.407407407407407	0.0344827586206897	0.260869565217391	0.288461538461538	0.0384615384615385	1
N0.HOG0014573	3	0	24	20	1	48	0.0588235294117647	0	0.533333333333333	0.4	0.0192307692307692	2
N0.HOG0014580	8	1	20	16	2	47	0.133333333333333	0.0166666666666667	0.377358490566038	0.347826086956522	0.0350877192982456	2
N0.HOG0014581	7	3	10	28	3	51	0.109375	0.0508474576271186	0.212765957446809	0.373333333333333	0.0483870967741935	2
N0.HOG0014589	27	0	6	13	4	50	0.45	0	0.133333333333333	0.183098591549296	0.0714285714285714	1
N0.HOG0014595	37	3	3	6	1	50	0.74	0.0652173913043478	0.0625	0.0967741935483871	0.0227272727272727	1
N0.HOG0014601	36	1	3	5	2	47	0.553846153846154	0.0181818181818182	0.0638297872340425	0.0625	0.04	1
N0.HOG0014603	33	6	1	9	3	52	0.733333333333333	0.122448979591837	0.0192307692307692	0.152542372881356	0.0491803278688525	1
N0.HOG0014605	31	1	6	16	3	57	0.574074074074074	0.0222222222222222	0.12	0.163265306122449	0.0526315789473684	1
N0.HOG0014606	28	1	7	11	0	47	0.491228070175439	0.0151515151515152	0.142857142857143	0.139240506329114	0	1
N0.HOG0014608	25	4	11	11	1	52	0.263157894736842	0.0677966101694915	0.224489795918367	0.192982456140351	0.0208333333333333	2
N0.HOG0014609	26	3	3	14	2	48	0.565217391304348	0.0405405405405405	0.0666666666666667	0.241379310344828	0.0357142857142857	1
N0.HOG0014611	5	6	29	6	1	47	0.116279069767442	0.09375	0.591836734693878	0.0882352941176471	0.0172413793103448	3
N0.HOG0014612	12	2	13	20	2	49	0.210526315789474	0.0350877192982456	0.270833333333333	0.425531914893617	0.0377358490566038	2
N0.HOG0014614	22	2	5	19	1	49	0.478260869565217	0.0317460317460317	0.113636363636364	0.372549019607843	0.0172413793103448	1
N0.HOG0014620	13	3	9	22	3	50	0.183098591549296	0.0476190476190476	0.18	0.392857142857143	0.0555555555555556	2
N0.HOG0014642	11	3	23	12	2	51	0.174603174603175	0.0526315789473684	0.46	0.266666666666667	0.0317460317460317	2
N0.HOG0014649	22	1	15	12	3	53	0.207547169811321	0.0178571428571429	0.3	0.206896551724138	0.0508474576271186	2
N0.HOG0014650	11	3	17	20	2	53	0.141025641025641	0.0517241379310345	0.361702127659574	0.37037037037037	0.037037037037037	2
N0.HOG0014651	29	2	6	11	4	52	0.276190476190476	0.0307692307692308	0.127659574468085	0.129411764705882	0.0740740740740741	1
N0.HOG0014655	36	0	4	9	1	50	0.692307692307692	0	0.0784313725490196	0.118421052631579	0.0169491525423729	1
N0.HOG0014656	25	4	6	14	1	50	0.3125	0.0909090909090909	0.122448979591837	0.197183098591549	0.0175438596491228	1
N0.HOG0014658	4	3	14	26	7	54	0.05	0.0638297872340425	0.285714285714286	0.5	0.12962962962963	2
N0.HOG0014690	36	4	5	4	1	50	0.4	0.0689655172413793	0.106382978723404	0.08	0.0188679245283019	1
N0.HOG0014691	2	0	29	13	1	45	0.0298507462686567	0	0.617021276595745	0.178082191780822	0.0175438596491228	3
N0.HOG0014695	35	1	3	8	3	50	0.514705882352941	0.0158730158730159	0.06	0.126984126984127	0.0666666666666667	1
N0.HOG0014702	20	3	2	22	5	52	0.384615384615385	0.0508474576271186	0.0425531914893617	0.247191011235955	0.0943396226415094	1
N0.HOG0014704	14	2	21	15	0	52	0.157303370786517	0.0377358490566038	0.42	0.16304347826087	0	2
N0.HOG0014705	9	2	13	26	2	52	0.155172413793103	0.037037037037037	0.288888888888889	0.456140350877193	0.0363636363636364	2
N0.HOG0014706	15	0	14	16	1	46	0.3125	0	0.291666666666667	0.296296296296296	0.0188679245283019	2
N0.HOG0014709	28	2	10	9	5	54	0.518518518518518	0.0344827586206897	0.204081632653061	0.0882352941176471	0.0806451612903226	1
N0.HOG0014715	23	7	5	15	1	51	0.442307692307692	0.162790697674419	0.0980392156862745	0.2	0.0196078431372549	1
N0.HOG0014720	27	1	10	10	1	49	0.287234042553192	0.0158730158730159	0.212765957446809	0.163934426229508	0.0166666666666667	1
N0.HOG0014721	31	3	4	12	2	52	0.413333333333333	0.0588235294117647	0.08	0.272727272727273	0.0357142857142857	1
N0.HOG0014723	20	0	15	15	2	52	0.21505376344086	0	0.340909090909091	0.174418604651163	0.0384615384615385	2
N0.HOG0014724	21	5	9	12	1	48	0.304347826086957	0.0847457627118644	0.191489361702128	0.151898734177215	0.0175438596491228	1
N0.HOG0014728	28	1	12	9	1	51	0.333333333333333	0.0217391304347826	0.25531914893617	0.191489361702128	0.0163934426229508	2
N0.HOG0014742	21	2	9	15	3	50	0.428571428571429	0.0377358490566038	0.204545454545455	0.272727272727273	0.0517241379310345	1
N0.HOG0014745	2	4	14	28	1	49	0.025974025974026	0.0655737704918033	0.291666666666667	0.56	0.0181818181818182	2
N0.HOG0014746	7	1	14	26	1	49	0.0833333333333333	0.0144927536231884	0.291666666666667	0.464285714285714	0.0169491525423729	2
N0.HOG0014750	17	2	21	5	1	46	0.320754716981132	0.027027027027027	0.428571428571429	0.0909090909090909	0.0153846153846154	1
N0.HOG0014752	21	1	11	15	3	51	0.304347826086957	0.0163934426229508	0.25	0.254237288135593	0.046875	2
N0.HOG0014754	17	0	5	22	5	49	0.288135593220339	0	0.108695652173913	0.5	0.0961538461538462	2
N0.HOG0014755	18	3	12	14	4	51	0.339622641509434	0.05	0.230769230769231	0.269230769230769	0.0740740740740741	2
N0.HOG0014760	18	4	12	14	4	52	0.382978723404255	0.0645161290322581	0.24	0.194444444444444	0.0740740740740741	2
N0.HOG0014761	29	0	8	12	2	51	0.630434782608696	0	0.16	0.210526315789474	0.0327868852459016	1
N0.HOG0014762	7	1	14	26	3	51	0.132075471698113	0.0166666666666667	0.333333333333333	0.295454545454545	0.0535714285714286	2
N0.HOG0014764	5	1	15	29	6	56	0.0632911392405063	0.0188679245283019	0.326086956521739	0.353658536585366	0.12	2
N0.HOG0014765	4	0	17	24	3	48	0.0769230769230769	0	0.346938775510204	0.545454545454545	0.0576923076923077	2
N0.HOG0014766	6	2	28	8	3	47	0.142857142857143	0.0344827586206897	0.583333333333333	0.19047619047619	0.0638297872340425	3
N0.HOG0014767	35	1	4	7	1	48	0.472972972972973	0.0166666666666667	0.0975609756097561	0.145833333333333	0.0178571428571429	1
N0.HOG0014768	1	0	28	16	3	48	0.0161290322580645	0	0.583333333333333	0.390243902439024	0.0555555555555556	3
N0.HOG0014770	0	4	34	2	6	46	0	0.0655737704918033	0.739130434782609	0.0327868852459016	0.1	3
N0.HOG0014772	9	1	4	32	2	48	0.160714285714286	0.0153846153846154	0.0851063829787234	0.41025641025641	0.0377358490566038	2
N0.HOG0014773	21	1	12	12	2	48	0.5	0.0178571428571429	0.25	0.122448979591837	0.0344827586206897	1
N0.HOG0014774	22	4	17	7	2	52	0.423076923076923	0.0597014925373134	0.354166666666667	0.114754098360656	0.0333333333333333	1
N0.HOG0014775	18	1	8	19	4	50	0.28125	0.0149253731343284	0.170212765957447	0.372549019607843	0.0689655172413793	2
N0.HOG0014776	13	1	23	7	1	45	0.209677419354839	0.0158730158730159	0.511111111111111	0.134615384615385	0.015625	3
N0.HOG0014778	14	3	13	18	3	51	0.241379310344828	0.0714285714285714	0.276595744680851	0.339622641509434	0.0652173913043478	2
N0.HOG0014786	37	1	7	3	3	51	0.474358974358974	0.02	0.142857142857143	0.0652173913043478	0.0526315789473684	1
N0.HOG0014787	16	4	8	23	6	57	0.285714285714286	0.08	0.156862745098039	0.511111111111111	0.09375	2
N0.HOG0014789	38	1	4	8	1	52	0.475	0.0166666666666667	0.0784313725490196	0.166666666666667	0.0172413793103448	1
N0.HOG0014790	30	2	6	12	3	53	0.588235294117647	0.0307692307692308	0.122448979591837	0.266666666666667	0.0566037735849057	1
N0.HOG0014793	1	2	15	29	2	49	0.0196078431372549	0.0327868852459016	0.3	0.353658536585366	0.0416666666666667	2
N0.HOG0014794	36	3	3	7	1	50	0.705882352941177	0.0652173913043478	0.0588235294117647	0.0786516853932584	0.0181818181818182	1
N0.HOG0014795	13	4	24	16	1	58	0.26530612244898	0.0851063829787234	0.521739130434783	0.380952380952381	0.015625	2
N0.HOG0014797	16	1	9	21	3	50	0.179775280898876	0.0169491525423729	0.195652173913043	0.318181818181818	0.0576923076923077	2
N0.HOG0014800	29	2	4	10	3	48	0.408450704225352	0.0327868852459016	0.08	0.192307692307692	0.0625	1
N0.HOG0014806	9	0	19	16	3	47	0.0989010989010989	0	0.404255319148936	0.280701754385965	0.0588235294117647	2
N0.HOG0014808	36	4	4	4	2	50	0.356435643564356	0.0727272727272727	0.0833333333333333	0.0666666666666667	0.0416666666666667	1
N0.HOG0014809	0	1	41	2	2	46	0	0.0238095238095238	0.891304347826087	0.0416666666666667	0.0357142857142857	3
N0.HOG0014813	31	1	9	9	2	52	0.418918918918919	0.0212765957446809	0.1875	0.134328358208955	0.037037037037037	1
N0.HOG0014819	32	1	5	11	1	50	0.484848484848485	0.0158730158730159	0.102040816326531	0.161764705882353	0.0161290322580645	1
N0.HOG0014820	1	7	33	6	1	48	0.0158730158730159	0.12280701754386	0.622641509433962	0.0952380952380952	0.02	3
N0.HOG0014821	29	1	5	11	2	48	0.69047619047619	0.0135135135135135	0.108695652173913	0.211538461538462	0.0363636363636364	1
N0.HOG0014823	8	2	14	25	2	51	0.111111111111111	0.0307692307692308	0.311111111111111	0.308641975308642	0.0363636363636364	2
N0.HOG0014825	23	1	11	14	2	51	0.5	0.0238095238095238	0.229166666666667	0.170731707317073	0.0392156862745098	1
N0.HOG0014826	16	0	22	10	1	49	0.333333333333333	0	0.478260869565217	0.212765957446809	0.0158730158730159	1
N0.HOG0014838	6	2	25	15	1	49	0.127659574468085	0.0327868852459016	0.510204081632653	0.283018867924528	0.0163934426229508	2
N0.HOG0014842	11	3	16	20	3	53	0.169230769230769	0.0555555555555556	0.313725490196078	0.357142857142857	0.0588235294117647	2
N0.HOG0014845	0	1	39	4	2	46	0	0.0166666666666667	0.795918367346939	0.0645161290322581	0.0333333333333333	3
N0.HOG0014848	24	1	13	11	3	52	0.252631578947368	0.0142857142857143	0.270833333333333	0.152777777777778	0.0517241379310345	1
N0.HOG0014855	22	4	10	15	0	51	0.236559139784946	0.0666666666666667	0.2	0.272727272727273	0	2
N0.HOG0014856	27	2	10	8	1	48	0.6	0.0344827586206897	0.222222222222222	0.156862745098039	0.0175438596491228	1
N0.HOG0014860	8	3	17	19	1	48	0.111111111111111	0.0476190476190476	0.309090909090909	0.351851851851852	0.0175438596491228	2
N0.HOG0014871	31	3	3	9	1	47	0.596153846153846	0.0652173913043478	0.0588235294117647	0.0978260869565217	0.0175438596491228	1
N0.HOG0014872	15	1	9	19	3	47	0.2	0.0158730158730159	0.191489361702128	0.279411764705882	0.0454545454545455	2
N0.HOG0014877	4	3	12	29	1	49	0.0470588235294118	0.0441176470588235	0.266666666666667	0.491525423728814	0.0196078431372549	2
N0.HOG0014879	28	2	11	7	4	52	0.528301886792453	0.0384615384615385	0.229166666666667	0.111111111111111	0.0816326530612245	1
N0.HOG0014880	1	1	36	6	2	46	0.0163934426229508	0.0158730158730159	0.765957446808511	0.115384615384615	0.0350877192982456	3
N0.HOG0014887	39	2	3	1	3	48	0.506493506493506	0.027027027027027	0.06	0.0136986301369863	0.06	1
N0.HOG0014914	35	4	3	5	1	48	0.388888888888889	0.0701754385964912	0.06	0.0892857142857143	0.0166666666666667	1
N0.HOG0014915	18	0	10	22	2	52	0.243243243243243	0	0.204081632653061	0.488888888888889	0.03125	2
N0.HOG0014916	0	0	29	16	1	46	0	0	0.604166666666667	0.30188679245283	0.015625	3
N0.HOG0014920	5	1	23	16	0	45	0.0757575757575758	0.0188679245283019	0.5	0.333333333333333	0	3
N0.HOG0014921	21	5	16	4	4	50	0.344262295081967	0.0819672131147541	0.41025641025641	0.0588235294117647	0.08	1
N0.HOG0014928	13	1	7	25	1	47	0.228070175438596	0.0149253731343284	0.137254901960784	0.347222222222222	0.015625	2
N0.HOG0014931	2	1	33	7	2	45	0.0224719101123595	0.0147058823529412	0.66	0.0972222222222222	0.0350877192982456	3
N0.HOG0014940	3	2	23	17	2	47	0.0461538461538462	0.0465116279069767	0.5	0.22972972972973	0.0350877192982456	3
N0.HOG0014941	13	1	13	19	2	48	0.276595744680851	0.0161290322580645	0.26	0.345454545454545	0.0333333333333333	2
N0.HOG0014942	15	3	18	11	2	49	0.1875	0.0697674418604651	0.36	0.192982456140351	0.0333333333333333	2
N0.HOG0014946	27	1	6	12	1	47	0.380281690140845	0.015625	0.117647058823529	0.2	0.0163934426229508	1
N0.HOG0014948	28	1	5	13	2	49	0.405797101449275	0.0158730158730159	0.104166666666667	0.191176470588235	0.032258064516129	1
N0.HOG0014951	21	0	16	5	1	43	0.362068965517241	0	0.32	0.0735294117647059	0.0188679245283019	1
N0.HOG0014953	4	1	16	23	3	47	0.0833333333333333	0.0192307692307692	0.340425531914894	0.410714285714286	0.06	2
N0.HOG0014954	28	0	9	10	2	49	0.549019607843137	0	0.18	0.196078431372549	0.0338983050847458	1
N0.HOG0014956	38	0	2	2	1	43	0.558823529411765	0	0.0384615384615385	0.04	0.0175438596491228	1
N0.HOG0014957	12	4	9	24	5	54	0.25	0.0769230769230769	0.173076923076923	0.375	0.087719298245614	2
N0.HOG0014958	23	2	6	17	1	49	0.370967741935484	0.0317460317460317	0.122448979591837	0.333333333333333	0.0192307692307692	2
N0.HOG0014966	39	1	1	5	1	47	0.6	0.0142857142857143	0.0204081632653061	0.0714285714285714	0.0166666666666667	1
N0.HOG0014967	10	2	19	23	2	56	0.163934426229508	0.0425531914893617	0.38	0.418181818181818	0.0392156862745098	2
