Orthogroup	gbM	teM	Unmethylated	Unclassified	Missing	Total	percent_gbM	percent_teM	percent_Unmethylated	percent_Unclassified	percent_Missing	cluster
N0.HOG0006274	4	16	40	14	5	79	0.0506329113924051	0.20253164556962	0.506329113924051	0.177215189873418	0.0632911392405063	3
N0.HOG0006275	10	4	39	20	5	78	0.128205128205128	0.0512820512820513	0.5	0.256410256410256	0.0641025641025641	1
N0.HOG0006276	31	2	20	22	1	76	0.407894736842105	0.0263157894736842	0.263157894736842	0.289473684210526	0.0131578947368421	1
N0.HOG0006277	27	3	5	12	1	48	0.5625	0.0625	0.104166666666667	0.25	0.0208333333333333	1
N0.HOG0006278	40	3	4	10	0	57	0.701754385964912	0.0526315789473684	0.0701754385964912	0.175438596491228	0	2
N0.HOG0006280	29	4	22	15	1	71	0.408450704225352	0.0563380281690141	0.309859154929577	0.211267605633803	0.0140845070422535	1
N0.HOG0006281	22	0	18	12	1	53	0.415094339622642	0	0.339622641509434	0.226415094339623	0.0188679245283019	1
N0.HOG0006282	8	7	39	19	7	80	0.1	0.0875	0.4875	0.2375	0.0875	1
N0.HOG0006283	1	7	41	2	9	60	0.0166666666666667	0.116666666666667	0.683333333333333	0.0333333333333333	0.15	3
N0.HOG0006284	20	1	4	19	2	46	0.434782608695652	0.0217391304347826	0.0869565217391304	0.41304347826087	0.0434782608695652	1
N0.HOG0006285	17	1	10	16	1	45	0.377777777777778	0.0222222222222222	0.222222222222222	0.355555555555556	0.0222222222222222	1
N0.HOG0006286	23	1	5	19	4	52	0.442307692307692	0.0192307692307692	0.0961538461538462	0.365384615384615	0.0769230769230769	1
N0.HOG0006287	9	2	13	34	3	61	0.147540983606557	0.0327868852459016	0.213114754098361	0.557377049180328	0.0491803278688525	1
N0.HOG0006290	25	2	25	22	5	79	0.316455696202532	0.0253164556962025	0.316455696202532	0.278481012658228	0.0632911392405063	1
N0.HOG0006291	6	2	25	6	3	42	0.142857142857143	0.0476190476190476	0.595238095238095	0.142857142857143	0.0714285714285714	3
N0.HOG0006299	30	3	7	9	2	51	0.588235294117647	0.0588235294117647	0.137254901960784	0.176470588235294	0.0392156862745098	2
N0.HOG0006300	36	6	12	15	1	70	0.514285714285714	0.0857142857142857	0.171428571428571	0.214285714285714	0.0142857142857143	2
N0.HOG0006301	21	5	25	20	5	76	0.276315789473684	0.0657894736842105	0.328947368421053	0.263157894736842	0.0657894736842105	1
N0.HOG0006302	23	0	15	20	2	60	0.383333333333333	0	0.25	0.333333333333333	0.0333333333333333	1
N0.HOG0006304	23	2	18	9	5	57	0.403508771929825	0.0350877192982456	0.315789473684211	0.157894736842105	0.087719298245614	1
N0.HOG0006305	1	3	18	21	1	44	0.0227272727272727	0.0681818181818182	0.409090909090909	0.477272727272727	0.0227272727272727	1
N0.HOG0006306	5	2	12	27	2	48	0.104166666666667	0.0416666666666667	0.25	0.5625	0.0416666666666667	1
N0.HOG0006307	5	0	19	24	2	50	0.1	0	0.38	0.48	0.04	1
N0.HOG0006308	14	3	14	21	3	55	0.254545454545455	0.0545454545454545	0.254545454545455	0.381818181818182	0.0545454545454545	1
N0.HOG0006309	6	0	16	22	1	45	0.133333333333333	0	0.355555555555556	0.488888888888889	0.0222222222222222	1
N0.HOG0006310	6	6	34	3	5	54	0.111111111111111	0.111111111111111	0.62962962962963	0.0555555555555556	0.0925925925925926	3
N0.HOG0006311	2	9	36	10	4	61	0.0327868852459016	0.147540983606557	0.590163934426229	0.163934426229508	0.0655737704918033	3
N0.HOG0006312	29	15	22	18	5	89	0.325842696629214	0.168539325842697	0.247191011235955	0.202247191011236	0.0561797752808989	1
N0.HOG0006313	0	1	41	4	6	52	0	0.0192307692307692	0.788461538461538	0.0769230769230769	0.115384615384615	3
N0.HOG0006314	1	2	36	9	6	54	0.0185185185185185	0.037037037037037	0.666666666666667	0.166666666666667	0.111111111111111	3
N0.HOG0006315	37	0	7	11	1	56	0.660714285714286	0	0.125	0.196428571428571	0.0178571428571429	2
N0.HOG0006316	35	6	22	6	2	71	0.492957746478873	0.0845070422535211	0.309859154929577	0.0845070422535211	0.028169014084507	1
N0.HOG0006317	34	9	13	13	3	72	0.472222222222222	0.125	0.180555555555556	0.180555555555556	0.0416666666666667	1
N0.HOG0006318	33	5	10	10	2	60	0.55	0.0833333333333333	0.166666666666667	0.166666666666667	0.0333333333333333	2
N0.HOG0006321	9	3	28	5	3	48	0.1875	0.0625	0.583333333333333	0.104166666666667	0.0625	3
N0.HOG0006325	4	11	31	5	4	55	0.0727272727272727	0.2	0.563636363636364	0.0909090909090909	0.0727272727272727	3
N0.HOG0006326	23	2	17	18	3	63	0.365079365079365	0.0317460317460317	0.26984126984127	0.285714285714286	0.0476190476190476	1
N0.HOG0006327	18	1	13	18	1	51	0.352941176470588	0.0196078431372549	0.254901960784314	0.352941176470588	0.0196078431372549	1
N0.HOG0006328	23	2	28	14	3	70	0.328571428571429	0.0285714285714286	0.4	0.2	0.0428571428571429	1
N0.HOG0006329	8	2	16	23	4	53	0.150943396226415	0.0377358490566038	0.30188679245283	0.433962264150943	0.0754716981132075	1
N0.HOG0006330	3	8	40	9	8	68	0.0441176470588235	0.117647058823529	0.588235294117647	0.132352941176471	0.117647058823529	3
N0.HOG0006331	9	1	15	25	2	52	0.173076923076923	0.0192307692307692	0.288461538461538	0.480769230769231	0.0384615384615385	1
N0.HOG0006332	17	3	14	31	6	71	0.23943661971831	0.0422535211267606	0.197183098591549	0.436619718309859	0.0845070422535211	1
N0.HOG0006333	36	2	19	8	1	66	0.545454545454545	0.0303030303030303	0.287878787878788	0.121212121212121	0.0151515151515152	1
N0.HOG0006334	32	3	12	14	1	62	0.516129032258065	0.0483870967741935	0.193548387096774	0.225806451612903	0.0161290322580645	2
N0.HOG0006335	33	0	6	9	2	50	0.66	0	0.12	0.18	0.04	2
N0.HOG0006336	37	2	9	10	4	62	0.596774193548387	0.032258064516129	0.145161290322581	0.161290322580645	0.0645161290322581	2
N0.HOG0006337	4	3	36	9	1	53	0.0754716981132075	0.0566037735849057	0.679245283018868	0.169811320754717	0.0188679245283019	3
N0.HOG0006338	1	3	37	9	5	55	0.0181818181818182	0.0545454545454545	0.672727272727273	0.163636363636364	0.0909090909090909	3
N0.HOG0006339	5	12	41	10	5	73	0.0684931506849315	0.164383561643836	0.561643835616438	0.136986301369863	0.0684931506849315	3
N0.HOG0006347	39	4	19	12	3	77	0.506493506493506	0.051948051948052	0.246753246753247	0.155844155844156	0.038961038961039	1
N0.HOG0006351	18	0	28	13	2	61	0.295081967213115	0	0.459016393442623	0.213114754098361	0.0327868852459016	1
N0.HOG0006352	4	6	29	6	3	48	0.0833333333333333	0.125	0.604166666666667	0.125	0.0625	3
N0.HOG0006353	13	3	20	4	5	45	0.288888888888889	0.0666666666666667	0.444444444444444	0.0888888888888889	0.111111111111111	1
N0.HOG0006354	40	3	12	16	2	73	0.547945205479452	0.0410958904109589	0.164383561643836	0.219178082191781	0.0273972602739726	2
N0.HOG0006357	39	5	21	11	3	79	0.493670886075949	0.0632911392405063	0.265822784810127	0.139240506329114	0.0379746835443038	1
N0.HOG0006358	34	5	22	17	2	80	0.425	0.0625	0.275	0.2125	0.025	1
N0.HOG0006359	37	7	20	17	3	84	0.44047619047619	0.0833333333333333	0.238095238095238	0.202380952380952	0.0357142857142857	1
N0.HOG0006360	11	6	30	33	4	84	0.130952380952381	0.0714285714285714	0.357142857142857	0.392857142857143	0.0476190476190476	1
N0.HOG0006361	3	1	17	25	4	50	0.06	0.02	0.34	0.5	0.08	1
N0.HOG0006362	7	0	29	13	3	52	0.134615384615385	0	0.557692307692308	0.25	0.0576923076923077	1
N0.HOG0006363	17	0	8	22	2	49	0.346938775510204	0	0.163265306122449	0.448979591836735	0.0408163265306122	1
N0.HOG0006364	39	2	2	5	1	49	0.795918367346939	0.0408163265306122	0.0408163265306122	0.102040816326531	0.0204081632653061	2
N0.HOG0006365	37	9	13	8	5	72	0.513888888888889	0.125	0.180555555555556	0.111111111111111	0.0694444444444444	2
N0.HOG0006367	1	5	35	3	1	45	0.0222222222222222	0.111111111111111	0.777777777777778	0.0666666666666667	0.0222222222222222	3
N0.HOG0006368	5	7	37	12	1	62	0.0806451612903226	0.112903225806452	0.596774193548387	0.193548387096774	0.0161290322580645	3
N0.HOG0006369	23	8	20	19	4	74	0.310810810810811	0.108108108108108	0.27027027027027	0.256756756756757	0.0540540540540541	1
N0.HOG0006370	26	2	8	8	0	44	0.590909090909091	0.0454545454545455	0.181818181818182	0.181818181818182	0	2
N0.HOG0006376	16	2	21	20	2	61	0.262295081967213	0.0327868852459016	0.344262295081967	0.327868852459016	0.0327868852459016	1
N0.HOG0006377	5	2	24	29	2	62	0.0806451612903226	0.032258064516129	0.387096774193548	0.467741935483871	0.032258064516129	1
N0.HOG0006378	6	3	30	6	2	47	0.127659574468085	0.0638297872340425	0.638297872340426	0.127659574468085	0.0425531914893617	3
N0.HOG0006379	17	3	33	19	5	77	0.220779220779221	0.038961038961039	0.428571428571429	0.246753246753247	0.0649350649350649	1
N0.HOG0006380	27	1	14	21	2	65	0.415384615384615	0.0153846153846154	0.215384615384615	0.323076923076923	0.0307692307692308	1
N0.HOG0006381	33	3	7	12	2	57	0.578947368421053	0.0526315789473684	0.12280701754386	0.210526315789474	0.0350877192982456	2
N0.HOG0006382	0	2	43	3	1	49	0	0.0408163265306122	0.877551020408163	0.0612244897959184	0.0204081632653061	3
N0.HOG0006383	4	1	36	4	4	49	0.0816326530612245	0.0204081632653061	0.73469387755102	0.0816326530612245	0.0816326530612245	3
N0.HOG0006384	18	7	31	15	5	76	0.236842105263158	0.0921052631578947	0.407894736842105	0.197368421052632	0.0657894736842105	1
N0.HOG0006387	2	4	42	1	9	58	0.0344827586206897	0.0689655172413793	0.724137931034483	0.0172413793103448	0.155172413793103	3
N0.HOG0006388	36	2	20	9	1	68	0.529411764705882	0.0294117647058824	0.294117647058824	0.132352941176471	0.0147058823529412	1
N0.HOG0006389	15	1	17	25	2	60	0.25	0.0166666666666667	0.283333333333333	0.416666666666667	0.0333333333333333	1
N0.HOG0006390	3	5	37	14	4	63	0.0476190476190476	0.0793650793650794	0.587301587301587	0.222222222222222	0.0634920634920635	3
N0.HOG0006392	21	9	28	15	3	76	0.276315789473684	0.118421052631579	0.368421052631579	0.197368421052632	0.0394736842105263	1
N0.HOG0006393	9	6	41	9	5	70	0.128571428571429	0.0857142857142857	0.585714285714286	0.128571428571429	0.0714285714285714	3
N0.HOG0006394	11	4	36	17	5	73	0.150684931506849	0.0547945205479452	0.493150684931507	0.232876712328767	0.0684931506849315	1
N0.HOG0006397	2	11	39	9	6	67	0.0298507462686567	0.164179104477612	0.582089552238806	0.134328358208955	0.0895522388059701	3
N0.HOG0006404	23	6	20	31	4	84	0.273809523809524	0.0714285714285714	0.238095238095238	0.369047619047619	0.0476190476190476	1
N0.HOG0006405	17	0	4	20	0	41	0.414634146341463	0	0.0975609756097561	0.48780487804878	0	1
N0.HOG0006406	34	0	1	4	1	40	0.85	0	0.025	0.1	0.025	2
N0.HOG0006407	19	2	14	25	1	61	0.311475409836066	0.0327868852459016	0.229508196721311	0.409836065573771	0.0163934426229508	1
N0.HOG0006410	1	8	32	6	4	51	0.0196078431372549	0.156862745098039	0.627450980392157	0.117647058823529	0.0784313725490196	3
N0.HOG0006415	18	6	22	14	2	62	0.290322580645161	0.0967741935483871	0.354838709677419	0.225806451612903	0.032258064516129	1
N0.HOG0006416	24	0	20	13	0	57	0.421052631578947	0	0.350877192982456	0.228070175438596	0	1
N0.HOG0006418	40	9	8	7	3	67	0.597014925373134	0.134328358208955	0.119402985074627	0.104477611940299	0.0447761194029851	2
N0.HOG0006420	3	3	40	4	5	55	0.0545454545454545	0.0545454545454545	0.727272727272727	0.0727272727272727	0.0909090909090909	3
N0.HOG0006421	19	4	14	23	1	61	0.311475409836066	0.0655737704918033	0.229508196721311	0.377049180327869	0.0163934426229508	1
N0.HOG0006422	7	1	31	18	3	60	0.116666666666667	0.0166666666666667	0.516666666666667	0.3	0.05	1
N0.HOG0006423	35	4	14	15	3	71	0.492957746478873	0.0563380281690141	0.197183098591549	0.211267605633803	0.0422535211267606	2
N0.HOG0006424	13	2	20	10	2	47	0.276595744680851	0.0425531914893617	0.425531914893617	0.212765957446809	0.0425531914893617	1
N0.HOG0006426	29	6	9	20	4	68	0.426470588235294	0.0882352941176471	0.132352941176471	0.294117647058824	0.0588235294117647	1
N0.HOG0006427	0	1	41	0	4	46	0	0.0217391304347826	0.891304347826087	0	0.0869565217391304	3
N0.HOG0006430	5	5	35	2	4	51	0.0980392156862745	0.0980392156862745	0.686274509803922	0.0392156862745098	0.0784313725490196	3
N0.HOG0006431	6	5	34	11	2	58	0.103448275862069	0.0862068965517241	0.586206896551724	0.189655172413793	0.0344827586206897	3
N0.HOG0006432	1	4	38	8	11	62	0.0161290322580645	0.0645161290322581	0.612903225806452	0.129032258064516	0.17741935483871	3
N0.HOG0006433	16	5	15	23	4	63	0.253968253968254	0.0793650793650794	0.238095238095238	0.365079365079365	0.0634920634920635	1
N0.HOG0006434	6	1	17	23	2	49	0.122448979591837	0.0204081632653061	0.346938775510204	0.469387755102041	0.0408163265306122	1
N0.HOG0006435	35	1	6	7	0	49	0.714285714285714	0.0204081632653061	0.122448979591837	0.142857142857143	0	2
N0.HOG0006436	39	4	4	9	4	60	0.65	0.0666666666666667	0.0666666666666667	0.15	0.0666666666666667	2
N0.HOG0006437	14	9	36	13	5	77	0.181818181818182	0.116883116883117	0.467532467532468	0.168831168831169	0.0649350649350649	1
N0.HOG0006438	31	1	4	12	0	48	0.645833333333333	0.0208333333333333	0.0833333333333333	0.25	0	1
N0.HOG0006441	34	2	5	6	1	48	0.708333333333333	0.0416666666666667	0.104166666666667	0.125	0.0208333333333333	2
N0.HOG0006442	10	3	36	23	4	76	0.131578947368421	0.0394736842105263	0.473684210526316	0.302631578947368	0.0526315789473684	1
N0.HOG0006443	21	4	19	14	1	59	0.355932203389831	0.0677966101694915	0.322033898305085	0.23728813559322	0.0169491525423729	1
N0.HOG0006444	26	4	9	22	1	62	0.419354838709677	0.0645161290322581	0.145161290322581	0.354838709677419	0.0161290322580645	1
N0.HOG0006446	38	2	16	15	4	75	0.506666666666667	0.0266666666666667	0.213333333333333	0.2	0.0533333333333333	2
N0.HOG0006448	7	4	28	35	4	78	0.0897435897435897	0.0512820512820513	0.358974358974359	0.448717948717949	0.0512820512820513	1
N0.HOG0006450	6	4	39	17	7	73	0.0821917808219178	0.0547945205479452	0.534246575342466	0.232876712328767	0.0958904109589041	1
N0.HOG0006451	21	5	27	28	5	86	0.244186046511628	0.0581395348837209	0.313953488372093	0.325581395348837	0.0581395348837209	1
N0.HOG0006452	1	6	39	5	4	55	0.0181818181818182	0.109090909090909	0.709090909090909	0.0909090909090909	0.0727272727272727	3
N0.HOG0006453	7	0	21	21	1	50	0.14	0	0.42	0.42	0.02	1
N0.HOG0006454	33	1	17	18	2	71	0.464788732394366	0.0140845070422535	0.23943661971831	0.253521126760563	0.028169014084507	1
N0.HOG0006456	39	4	29	17	3	92	0.423913043478261	0.0434782608695652	0.315217391304348	0.184782608695652	0.0326086956521739	1
N0.HOG0006457	34	3	29	16	4	86	0.395348837209302	0.0348837209302326	0.337209302325581	0.186046511627907	0.0465116279069767	1
N0.HOG0006458	2	1	38	4	6	51	0.0392156862745098	0.0196078431372549	0.745098039215686	0.0784313725490196	0.117647058823529	3
N0.HOG0006460	25	6	38	28	6	103	0.242718446601942	0.058252427184466	0.368932038834951	0.271844660194175	0.058252427184466	1
N0.HOG0006461	36	4	17	11	2	70	0.514285714285714	0.0571428571428571	0.242857142857143	0.157142857142857	0.0285714285714286	1
N0.HOG0006462	37	0	4	4	1	46	0.804347826086957	0	0.0869565217391304	0.0869565217391304	0.0217391304347826	2
N0.HOG0006463	37	2	6	8	1	54	0.685185185185185	0.037037037037037	0.111111111111111	0.148148148148148	0.0185185185185185	2
N0.HOG0006468	22	4	23	21	8	78	0.282051282051282	0.0512820512820513	0.294871794871795	0.269230769230769	0.102564102564103	1
N0.HOG0006469	25	1	10	12	2	50	0.5	0.02	0.2	0.24	0.04	1
N0.HOG0006472	5	5	37	7	7	61	0.0819672131147541	0.0819672131147541	0.60655737704918	0.114754098360656	0.114754098360656	3
N0.HOG0006473	38	7	24	11	4	84	0.452380952380952	0.0833333333333333	0.285714285714286	0.130952380952381	0.0476190476190476	1
N0.HOG0006474	39	7	21	9	10	86	0.453488372093023	0.0813953488372093	0.244186046511628	0.104651162790698	0.116279069767442	1
N0.HOG0006475	9	5	16	26	5	61	0.147540983606557	0.0819672131147541	0.262295081967213	0.426229508196721	0.0819672131147541	1
N0.HOG0006490	28	0	11	11	1	51	0.549019607843137	0	0.215686274509804	0.215686274509804	0.0196078431372549	2
N0.HOG0006492	34	1	5	8	1	49	0.693877551020408	0.0204081632653061	0.102040816326531	0.163265306122449	0.0204081632653061	2
N0.HOG0006493	29	1	9	12	1	52	0.557692307692308	0.0192307692307692	0.173076923076923	0.230769230769231	0.0192307692307692	2
N0.HOG0006494	23	9	23	17	8	80	0.2875	0.1125	0.2875	0.2125	0.1	1
N0.HOG0006495	35	2	6	14	5	62	0.564516129032258	0.032258064516129	0.0967741935483871	0.225806451612903	0.0806451612903226	2
N0.HOG0006496	30	2	9	16	1	58	0.517241379310345	0.0344827586206897	0.155172413793103	0.275862068965517	0.0172413793103448	2
N0.HOG0006497	29	1	15	24	2	71	0.408450704225352	0.0140845070422535	0.211267605633803	0.338028169014085	0.028169014084507	1
N0.HOG0006498	11	1	14	16	1	43	0.255813953488372	0.0232558139534884	0.325581395348837	0.372093023255814	0.0232558139534884	1
N0.HOG0006499	28	6	11	22	1	68	0.411764705882353	0.0882352941176471	0.161764705882353	0.323529411764706	0.0147058823529412	1
N0.HOG0006500	35	2	18	11	1	67	0.522388059701492	0.0298507462686567	0.26865671641791	0.164179104477612	0.0149253731343284	1
N0.HOG0006502	4	2	36	18	4	64	0.0625	0.03125	0.5625	0.28125	0.0625	1
N0.HOG0006504	21	4	10	14	1	50	0.42	0.08	0.2	0.28	0.02	1
N0.HOG0006505	26	4	6	19	2	57	0.456140350877193	0.0701754385964912	0.105263157894737	0.333333333333333	0.0350877192982456	1
N0.HOG0006506	4	11	32	12	5	64	0.0625	0.171875	0.5	0.1875	0.078125	3
N0.HOG0006507	6	1	29	14	2	52	0.115384615384615	0.0192307692307692	0.557692307692308	0.269230769230769	0.0384615384615385	1
N0.HOG0006508	22	3	26	13	0	64	0.34375	0.046875	0.40625	0.203125	0	1
N0.HOG0006509	40	2	9	15	2	68	0.588235294117647	0.0294117647058824	0.132352941176471	0.220588235294118	0.0294117647058824	1
N0.HOG0006516	12	4	36	23	6	81	0.148148148148148	0.0493827160493827	0.444444444444444	0.283950617283951	0.0740740740740741	1
N0.HOG0006517	22	1	26	31	3	83	0.265060240963855	0.0120481927710843	0.313253012048193	0.373493975903614	0.036144578313253	1
N0.HOG0006518	8	11	36	5	9	69	0.115942028985507	0.159420289855072	0.521739130434783	0.072463768115942	0.130434782608696	3
N0.HOG0006521	2	6	43	7	7	65	0.0307692307692308	0.0923076923076923	0.661538461538462	0.107692307692308	0.107692307692308	3
N0.HOG0006523	39	2	8	8	2	59	0.661016949152542	0.0338983050847458	0.135593220338983	0.135593220338983	0.0338983050847458	2
N0.HOG0006524	40	5	12	9	4	70	0.571428571428571	0.0714285714285714	0.171428571428571	0.128571428571429	0.0571428571428571	2
N0.HOG0006526	30	1	18	15	6	70	0.428571428571429	0.0142857142857143	0.257142857142857	0.214285714285714	0.0857142857142857	1
N0.HOG0006531	2	0	37	2	0	41	0.0487804878048781	0	0.902439024390244	0.0487804878048781	0	3
N0.HOG0006536	37	1	6	9	0	53	0.69811320754717	0.0188679245283019	0.113207547169811	0.169811320754717	0	2
N0.HOG0006539	39	2	18	13	3	75	0.52	0.0266666666666667	0.24	0.173333333333333	0.04	1
N0.HOG0006543	11	6	32	7	4	60	0.183333333333333	0.1	0.533333333333333	0.116666666666667	0.0666666666666667	3
N0.HOG0006545	20	0	10	13	1	44	0.454545454545455	0	0.227272727272727	0.295454545454545	0.0227272727272727	1
N0.HOG0006546	7	4	30	14	2	57	0.12280701754386	0.0701754385964912	0.526315789473684	0.245614035087719	0.0350877192982456	1
N0.HOG0006547	30	10	36	14	7	97	0.309278350515464	0.103092783505155	0.371134020618557	0.144329896907216	0.0721649484536082	1
N0.HOG0006549	3	6	37	9	8	63	0.0476190476190476	0.0952380952380952	0.587301587301587	0.142857142857143	0.126984126984127	3
N0.HOG0006550	3	4	34	1	3	45	0.0666666666666667	0.0888888888888889	0.755555555555556	0.0222222222222222	0.0666666666666667	3
N0.HOG0006555	12	11	24	35	5	87	0.137931034482759	0.126436781609195	0.275862068965517	0.402298850574713	0.0574712643678161	1
N0.HOG0006556	24	1	28	30	2	85	0.282352941176471	0.0117647058823529	0.329411764705882	0.352941176470588	0.0235294117647059	1
N0.HOG0006557	15	1	20	27	0	63	0.238095238095238	0.0158730158730159	0.317460317460317	0.428571428571429	0	1
N0.HOG0006563	29	1	7	10	3	50	0.58	0.02	0.14	0.2	0.06	2
N0.HOG0006564	29	1	10	8	0	48	0.604166666666667	0.0208333333333333	0.208333333333333	0.166666666666667	0	2
N0.HOG0006566	8	1	34	6	3	52	0.153846153846154	0.0192307692307692	0.653846153846154	0.115384615384615	0.0576923076923077	3
N0.HOG0006567	20	1	27	20	2	70	0.285714285714286	0.0142857142857143	0.385714285714286	0.285714285714286	0.0285714285714286	1
N0.HOG0006568	4	8	39	4	3	58	0.0689655172413793	0.137931034482759	0.672413793103448	0.0689655172413793	0.0517241379310345	3
N0.HOG0006571	21	3	16	7	2	49	0.428571428571429	0.0612244897959184	0.326530612244898	0.142857142857143	0.0408163265306122	1
N0.HOG0006577	2	2	30	4	1	39	0.0512820512820513	0.0512820512820513	0.769230769230769	0.102564102564103	0.0256410256410256	3
