,tau,Feature
AT5G37550,0.528601730509701,AT5G37550
AT5G37560,0.868088866924119,AT5G37560
AT5G37570,0.237382808767197,AT5G37570
AT5G37590,0.23405082139775,AT5G37590
AT5G37600,0.247536303235159,AT5G37600
AT5G37610,0.864130745494598,AT5G37610
AT5G37620,0.842090452977802,AT5G37620
AT5G37630,0.214594848372415,AT5G37630
AT5G37640,0.809923751616386,AT5G37640
AT5G37650,0.875983273377186,AT5G37650
AT5G37660,0.283319587952864,AT5G37660
AT5G37670,0.62441309238645,AT5G37670
AT5G37680,0.279296213820505,AT5G37680
AT5G37690,0.824025444407386,AT5G37690
AT5G37710,0.191927761556808,AT5G37710
AT5G37715,NA,AT5G37715
AT5G37720,0.175569996601526,AT5G37720
AT5G37730,0.784740792988042,AT5G37730
AT5G37740,0.305423560100045,AT5G37740
AT5G37750,0.417543821288491,AT5G37750
AT5G37760,0.804755712677355,AT5G37760
AT5G37770,0.183303354606149,AT5G37770
AT5G37780,0.129370056122758,AT5G37780
AT5G37790,0.237144950196568,AT5G37790
AT5G37793,0.622895560149132,AT5G37793
AT5G37800,0.880103333406495,AT5G37800
AT5G37810,0.905605334884901,AT5G37810
AT5G37820,0.854434657956202,AT5G37820
AT5G37830,0.0791083853598172,AT5G37830
AT5G37840,0.857030389980663,AT5G37840
AT5G37850,0.147279865558295,AT5G37850
AT5G37860,0.873599201173872,AT5G37860
AT5G37870,0.953567071221563,AT5G37870
AT5G37890,0.212977058704396,AT5G37890
AT5G37900,0.957999294530995,AT5G37900
AT5G37910,0.963836008996307,AT5G37910
AT5G37920,0.930169565857188,AT5G37920
AT5G37930,0.177656419287718,AT5G37930
AT5G37940,0.952071622242276,AT5G37940
AT5G37950,0.849521755365762,AT5G37950
AT5G37960,0.931503598142747,AT5G37960
AT5G37970,0.925794415432674,AT5G37970
AT5G37980,0.751846881472075,AT5G37980
AT5G37990,0.931508374297527,AT5G37990
AT5G38000,0.73695666019078,AT5G38000
AT5G38010,0.636754417179382,AT5G38010
AT5G38020,0.856551535345708,AT5G38020
AT5G38030,0.811025943334667,AT5G38030
AT5G38040,0.309997949281581,AT5G38040
AT5G38050,0.259788163705189,AT5G38050
AT5G38060,0.26754760294728,AT5G38060
AT5G38070,0.265835840628044,AT5G38070
AT5G38080,0.844289214167004,AT5G38080
AT5G38090,0.943196031316871,AT5G38090
AT5G38100,0.788066092596288,AT5G38100
AT5G38110,0.214523991055059,AT5G38110
AT5G38120,0.529297787287978,AT5G38120
AT5G38130,0.746029162214787,AT5G38130
AT5G38140,0.21038172372924,AT5G38140
AT5G38150,0.154963902071836,AT5G38150
AT5G38160,0.71435999205457,AT5G38160
AT5G38170,0.759420432279321,AT5G38170
AT5G38180,0.815312426294745,AT5G38180
AT5G38190,0.883597251787754,AT5G38190
AT5G38195,0.814527690358077,AT5G38195
AT5G38197,0.863272726352544,AT5G38197
AT5G38200,0.532063641824209,AT5G38200
AT5G38210,0.253139006745803,AT5G38210
AT5G38220,0.199359230795956,AT5G38220
AT5G38240,0.525560819141494,AT5G38240
AT5G38250,0.816037246871438,AT5G38250
AT5G38260,0.906483973055746,AT5G38260
AT5G38270,0.863009685271745,AT5G38270
AT5G38280,0.550848694035929,AT5G38280
AT5G38290,0.186317602736725,AT5G38290
AT5G38300,0.346080843153405,AT5G38300
AT5G38310,0.643637417721718,AT5G38310
AT5G38317,0.940393848912491,AT5G38317
AT5G38320,0.769703859295947,AT5G38320
AT5G38330,0.854654389835701,AT5G38330
AT5G38340,0.652614851336992,AT5G38340
AT5G38344,0.913257919165605,AT5G38344
AT5G38350,0.873004035946022,AT5G38350
AT5G38360,0.168009656437247,AT5G38360
AT5G38378,0.928814693492441,AT5G38378
AT5G38380,0.0952697122933521,AT5G38380
AT5G38386,0.648944573366515,AT5G38386
AT5G38390,0.916169747745279,AT5G38390
AT5G38391,0.933985227082793,AT5G38391
AT5G38392,0.937246471876931,AT5G38392
AT5G38396,0.927592822937962,AT5G38396
AT5G38397,NA,AT5G38397
AT5G38400,0.903709991392202,AT5G38400
AT5G38410,0.24864878176751,AT5G38410
AT5G38420,0.308916002267928,AT5G38420
AT5G38430,0.326122761827851,AT5G38430
AT5G38435,0.833327409856738,AT5G38435
AT5G38440,0.926614603678534,AT5G38440
AT5G38450,0.747962656997027,AT5G38450
AT5G38460,0.196202778799008,AT5G38460
AT5G38470,0.150881582383549,AT5G38470
AT5G38480,0.161877397891284,AT5G38480
AT5G38490,0.926534885583827,AT5G38490
AT5G38500,0.908840648978706,AT5G38500
AT5G38510,0.222443897262255,AT5G38510
AT5G38520,0.271661935849007,AT5G38520
AT5G38530,0.39556628339906,AT5G38530
AT5G38540,0.87808644213819,AT5G38540
AT5G38550,0.881019461930091,AT5G38550
AT5G38560,0.0879249687352731,AT5G38560
AT5G38565,0.402042572104497,AT5G38565
AT5G38570,0.980052527554725,AT5G38570
AT5G38580,0.930374072393181,AT5G38580
AT5G38590,0.102411974576128,AT5G38590
AT5G38600,0.0863489020891411,AT5G38600
AT5G38610,0.519211029166356,AT5G38610
AT5G38620,0.896397983961849,AT5G38620
AT5G38630,0.159223697300244,AT5G38630
AT5G38640,0.108483223945112,AT5G38640
AT5G38660,0.217976521571566,AT5G38660
AT5G38650,0.792108140139233,AT5G38650
AT5G38670,0.912037778257514,AT5G38670
AT5G38680,0.89862554640651,AT5G38680
AT5G38690,0.141417349775334,AT5G38690
AT5G38700,0.734514228526802,AT5G38700
AT5G38710,0.550739759283214,AT5G38710
AT5G38720,0.199704752758336,AT5G38720
AT5G38730,0.236543748447868,AT5G38730
AT5G38740,0.874362568180754,AT5G38740
AT5G38743,0.510371458431957,AT5G38743
AT5G38747,0.411879481131041,AT5G38747
AT5G38750,0.59686511578354,AT5G38750
AT5G38760,0.80295920022776,AT5G38760
AT5G38770,0.538210330023881,AT5G38770
AT5G38780,0.635576734912722,AT5G38780
AT5G38790,0.886243126411837,AT5G38790
AT5G38800,0.675262271610545,AT5G38800
AT5G38810,0.938426636360487,AT5G38810
AT5G38820,0.706652073678141,AT5G38820
AT5G38830,0.134207672282136,AT5G38830
AT5G38840,0.0846198697307259,AT5G38840
AT5G38850,0.361689504821803,AT5G38850
AT5G38860,0.235282194215292,AT5G38860
AT5G38865,0.416580891347039,AT5G38865
AT5G38880,0.0938204959859561,AT5G38880
AT5G38890,0.238413848404165,AT5G38890
AT5G38895,0.391783647812717,AT5G38895
AT5G38900,0.667370378784255,AT5G38900
AT5G38910,0.96471353131149,AT5G38910
AT5G38920,0.935615195584632,AT5G38920
AT5G38930,0.898232065632907,AT5G38930
AT5G38940,0.827170131799554,AT5G38940
AT5G38950,0.980317924712494,AT5G38950
AT5G38960,0.867313173470079,AT5G38960
AT5G38970,0.535565635477051,AT5G38970
AT5G38980,0.279410520055796,AT5G38980
AT5G38990,0.27748411506886,AT5G38990
AT5G39000,0.867680583081855,AT5G39000
AT5G39010,0.954139549498087,AT5G39010
AT5G39020,0.565758383135188,AT5G39020
AT5G39024,0.898659201515272,AT5G39024
AT5G39030,0.53413019957471,AT5G39030
AT5G39040,0.0928691786230543,AT5G39040
AT5G39050,0.38345208469066,AT5G39050
AT5G39080,0.438011496344267,AT5G39080
AT5G39090,0.509257037545962,AT5G39090
AT5G39100,0.863460729358247,AT5G39100
AT5G39110,0.941160358175398,AT5G39110
AT5G39120,0.950714669774861,AT5G39120
AT5G39130,0.784156677845414,AT5G39130
AT5G39140,NA,AT5G39140
AT5G39150,0.92200352207918,AT5G39150
AT5G39160,0.673600534772625,AT5G39160
AT5G39170,0.988660725318031,AT5G39170
AT5G39180,0.936025585803504,AT5G39180
AT5G39190,0.669421610088309,AT5G39190
AT5G39200,0.95504454590888,AT5G39200
AT5G39210,0.311507124774192,AT5G39210
AT5G39220,0.47919192898916,AT5G39220
AT5G39230,0.74242598083676,AT5G39230
AT5G39240,0.46080243590109,AT5G39240
AT5G39250,0.28019017387264,AT5G39250
AT5G39260,0.691291934633651,AT5G39260
AT5G39270,0.928396581813795,AT5G39270
AT5G39280,0.851242897363007,AT5G39280
AT5G39290,0.915807946929802,AT5G39290
AT5G39300,0.855813491151931,AT5G39300
AT5G39310,0.911155106131941,AT5G39310
AT5G39320,0.289033992267247,AT5G39320
AT5G39330,0.626662227710239,AT5G39330
AT5G39340,0.153769324840504,AT5G39340
AT5G39350,0.211498040355322,AT5G39350
AT5G39360,0.180755796970118,AT5G39360
AT5G39365,0.920637538679332,AT5G39365
AT5G39370,0.849932921915363,AT5G39370
AT5G39380,0.433221056047814,AT5G39380
AT5G39390,0.872003250780349,AT5G39390
AT5G39400,0.792623769945802,AT5G39400
AT5G39410,0.206999540416761,AT5G39410
AT5G39420,0.683299302524993,AT5G39420
AT5G39430,0.923186022499425,AT5G39430
AT5G39440,0.82952493279936,AT5G39440
AT5G39450,0.147275695260911,AT5G39450
AT5G39460,0.863334353986428,AT5G39460
AT5G39470,0.899193896023905,AT5G39470
AT5G39471,0.419337810228976,AT5G39471
AT5G39480,0.840892964697897,AT5G39480
AT5G39490,0.946958787863885,AT5G39490
AT5G39493,0.886522159840524,AT5G39493
AT5G39500,0.134179125304602,AT5G39500
AT5G39510,0.163785423323864,AT5G39510
AT5G39520,0.690684727941009,AT5G39520
AT5G39530,0.274107621517748,AT5G39530
AT5G39540,0.969319704191198,AT5G39540
AT5G39550,0.236368879840403,AT5G39550
AT5G39560,0.829602708770681,AT5G39560
AT5G39570,0.114295881613489,AT5G39570
AT5G39580,0.724548041872553,AT5G39580
AT5G39590,0.227705763864003,AT5G39590
AT5G39600,0.209793764834735,AT5G39600
AT5G39610,0.509517232139626,AT5G39610
AT5G39620,0.946803218532373,AT5G39620
AT5G39630,0.886316722442794,AT5G39630
AT5G39640,0.926766589414378,AT5G39640
AT5G39645,0.905882608137126,AT5G39645
AT5G39650,0.858107779191389,AT5G39650
AT5G39660,0.316157676816763,AT5G39660
AT5G39670,0.494334614276819,AT5G39670
AT5G39680,0.31109736356367,AT5G39680
AT5G39690,0.934509501994202,AT5G39690
AT5G39700,0.917388427334454,AT5G39700
AT5G39710,0.125807040060105,AT5G39710
AT5G39715,0.953319467346392,AT5G39715
AT5G39720,0.835331678960152,AT5G39720
AT5G39730,0.136013966844432,AT5G39730
AT5G39740,0.166470075956946,AT5G39740
AT5G39750,0.917469222822298,AT5G39750
AT5G39760,0.309197690703046,AT5G39760
AT5G39770,0.842072419661949,AT5G39770
AT5G39775,0.969302173835482,AT5G39775
AT5G39785,0.278472675567282,AT5G39785
AT5G39790,0.155987528383617,AT5G39790
AT5G39800,0.237665816297918,AT5G39800
AT5G39810,0.89584520073551,AT5G39810
AT5G39820,0.83501993937782,AT5G39820
AT5G39830,0.170276419379106,AT5G39830
AT5G39840,0.175365046059813,AT5G39840
AT5G39850,0.296088754690826,AT5G39850
AT5G39860,0.482734262041847,AT5G39860
AT5G39865,0.62052942857291,AT5G39865
AT5G39870,0.891106859619438,AT5G39870
AT5G39880,0.7503314093172,AT5G39880
AT5G39890,0.595023168652638,AT5G39890
AT5G39900,0.174670171806867,AT5G39900
AT5G39910,0.931049341388256,AT5G39910
AT5G39920,0.967598302633245,AT5G39920
AT5G39930,0.734739520180589,AT5G39930
AT5G39940,0.14331007111568,AT5G39940
AT5G39950,0.114567512606832,AT5G39950
AT5G39960,0.134378160639324,AT5G39960
AT5G39970,0.638594977765846,AT5G39970
AT5G39980,0.229670128665603,AT5G39980
AT5G39990,0.147092652010151,AT5G39990
AT5G40000,0.819570069881385,AT5G40000
AT5G40010,0.73396056965708,AT5G40010
AT5G40020,0.489157476694968,AT5G40020
AT5G40030,0.452675708688788,AT5G40030
AT5G40040,0.710391213145505,AT5G40040
AT5G40050,0.955430811447177,AT5G40050
AT5G40060,0.27742481620514,AT5G40060
AT5G40070,0.893038789832216,AT5G40070
AT5G40080,0.289231068539534,AT5G40080
AT5G40090,0.560323266231125,AT5G40090
AT5G40100,0.47484712782943,AT5G40100
AT5G40120,0.963087826961861,AT5G40120
AT5G40140,0.207613754588676,AT5G40140
AT5G40150,0.17341754081918,AT5G40150
AT5G40153,NA,AT5G40153
AT5G40155,0.801768688392483,AT5G40155
AT5G40160,0.160389780169015,AT5G40160
AT5G40170,0.296759319782634,AT5G40170
AT5G40180,0.462940462208681,AT5G40180
AT5G40190,0.180784302047581,AT5G40190
AT5G40200,0.129668819674185,AT5G40200
AT5G40210,0.517099917376957,AT5G40210
AT5G40220,0.908533573501909,AT5G40220
AT5G40230,0.477739061304231,AT5G40230
AT5G40240,0.333166793526656,AT5G40240
AT5G40250,0.136890072036099,AT5G40250
AT5G40260,0.698269993283433,AT5G40260
AT5G40270,0.175136742212196,AT5G40270
AT5G40280,0.0763766691814413,AT5G40280
AT5G40290,0.900562332473398,AT5G40290
AT5G40300,0.162219705900847,AT5G40300
AT5G40310,0.858578890075179,AT5G40310
AT5G40315,NA,AT5G40315
AT5G40320,0.86808177027325,AT5G40320
AT5G40330,0.650418527701767,AT5G40330
AT5G40340,0.210536342333063,AT5G40340
AT5G40350,0.788426221691675,AT5G40350
AT5G40360,0.826209288646006,AT5G40360
AT5G40370,0.201028665678326,AT5G40370
AT5G40380,0.382082037121424,AT5G40380
AT5G40382,0.861616054722913,AT5G40382
AT5G40390,0.434866141352494,AT5G40390
AT5G40400,0.137270165755498,AT5G40400
AT5G40405,0.233989477327058,AT5G40405
AT5G40410,0.293985848865098,AT5G40410
AT5G40420,0.854143046952003,AT5G40420
AT5G40430,0.838373903138484,AT5G40430
AT5G40440,0.172780819105133,AT5G40440
AT5G40450,0.265173514077432,AT5G40450
AT5G40460,0.321755061410585,AT5G40460
AT5G40470,0.25683333317257,AT5G40470
AT5G40480,0.142775200618391,AT5G40480
AT5G40490,0.148516454498959,AT5G40490
AT5G40500,0.23509695486938,AT5G40500
AT5G40510,0.808139554341401,AT5G40510
AT5G40520,0.169541317099577,AT5G40520
AT5G40530,0.243359651328958,AT5G40530
AT5G40540,0.406685433002475,AT5G40540
AT5G40550,0.245355715202114,AT5G40550
AT5G40560,0.952317547321788,AT5G40560
AT5G40570,0.399646350652887,AT5G40570
AT5G40580,0.132910414172589,AT5G40580
AT5G40590,0.872568810373202,AT5G40590
AT5G40600,0.178225552752667,AT5G40600
AT5G40595,NA,AT5G40595
AT5G40610,0.33727283241043,AT5G40610
AT5G40620,0.907035891409446,AT5G40620
AT5G40630,0.483474652396075,AT5G40630
AT5G40640,0.230183895640133,AT5G40640
AT5G40645,0.785189249785294,AT5G40645
AT5G40650,0.224218366897715,AT5G40650
AT5G40660,0.1493074781458,AT5G40660
AT5G40670,0.297148299322976,AT5G40670
AT5G40680,0.814759996124779,AT5G40680
AT5G40690,0.54079588835437,AT5G40690
AT5G40700,0.289368704910986,AT5G40700
AT5G40710,0.14855607401865,AT5G40710
AT5G40720,0.546175434787448,AT5G40720
AT5G40730,0.576461158362811,AT5G40730
AT5G40740,0.223170673281514,AT5G40740
AT5G40750,0.914169212493118,AT5G40750
AT5G40760,0.171681884142646,AT5G40760
AT5G40770,0.176908261776108,AT5G40770
AT5G40780,0.324528738585955,AT5G40780
AT5G40790,0.6832377635031,AT5G40790
AT5G40800,0.539321869516559,AT5G40800
AT5G40810,0.0946077626795532,AT5G40810
AT5G40820,0.229172779959473,AT5G40820
AT5G40830,0.150718931376467,AT5G40830
AT5G40840,0.451432668519224,AT5G40840
AT5G40850,0.144365412121614,AT5G40850
AT5G40855,0.916308437683691,AT5G40855
AT5G40860,0.879447397933681,AT5G40860
AT5G40870,0.130546345415418,AT5G40870
AT5G40880,0.254406801125557,AT5G40880
AT5G40890,0.249009979112207,AT5G40890
AT5G40900,0.805831625928208,AT5G40900
AT5G40910,0.160828110960496,AT5G40910
AT5G40930,0.170205645574014,AT5G40930
AT5G40940,0.860360755915487,AT5G40940
AT5G40950,0.179457853079958,AT5G40950
AT5G40960,0.346720292952173,AT5G40960
AT5G40970,0.243855486966034,AT5G40970
AT5G40980,NA,AT5G40980
AT5G40981,0.912689806868923,AT5G40981
AT5G40990,0.950720769211875,AT5G40990
AT5G41000,0.219078785592961,AT5G41000
AT5G41010,0.228699239050759,AT5G41010
AT5G41020,0.141203438080048,AT5G41020
AT5G41025,NA,AT5G41025
AT5G41030,0.657446538162831,AT5G41030
AT5G41040,0.537092712560514,AT5G41040
AT5G41050,0.253294267732356,AT5G41050
AT5G41060,0.172350852488916,AT5G41060
AT5G41070,0.249938440386607,AT5G41070
AT5G41071,0.695037835750204,AT5G41071
AT5G41080,0.337279898408774,AT5G41080
AT5G41090,0.77840744330121,AT5G41090
AT5G41100,0.216356679966143,AT5G41100
AT5G41110,0.353869810404289,AT5G41110
AT5G41109,NA,AT5G41109
AT5G41120,0.36324523670096,AT5G41120
AT5G41130,0.432456767655359,AT5G41130
AT5G41140,0.205015746120162,AT5G41140
AT5G41150,0.098879867288643,AT5G41150
AT5G41160,0.380784331169167,AT5G41160
AT5G41170,0.380516195526161,AT5G41170
AT5G41180,0.185048093398812,AT5G41180
AT5G41190,0.136284573532893,AT5G41190
AT5G41200,0.913025625458818,AT5G41200
AT5G41210,0.175828148528536,AT5G41210
AT5G41220,0.12572399537171,AT5G41220
AT5G41240,0.172743895545963,AT5G41240
AT5G41250,0.846510899459605,AT5G41250
AT5G41260,0.169518664208368,AT5G41260
AT5G41270,0.293788771678554,AT5G41270
AT5G41280,0.895168447196458,AT5G41280
AT5G41290,0.875792582701604,AT5G41290
AT5G41300,0.926197093699136,AT5G41300
AT5G41310,0.875834000262716,AT5G41310
AT5G41315,0.530295773768667,AT5G41315
AT5G41320,0.57726269257062,AT5G41320
AT5G41330,0.180677701937723,AT5G41330
AT5G41340,0.352823452448745,AT5G41340
AT5G41350,0.287894481825452,AT5G41350
AT5G41360,0.278009704865459,AT5G41360
AT5G41370,0.138669276555338,AT5G41370
AT5G41380,0.603994353701333,AT5G41380
AT5G41390,0.855899272598654,AT5G41390
AT5G41400,0.259522266570246,AT5G41400
AT5G41401,0.958419587633955,AT5G41401
AT5G41410,0.236346112588428,AT5G41410
AT5G41420,0.912800589495202,AT5G41420
AT5G41430,0.869564623068919,AT5G41430
AT5G41440,0.931443865036715,AT5G41440
AT5G41450,0.860318463652781,AT5G41450
AT5G41460,0.213935922250155,AT5G41460
AT5G41470,0.415278800370199,AT5G41470
AT5G41480,0.0796444827033835,AT5G41480
AT5G41490,0.940887636014551,AT5G41490
AT5G41500,0.939847721137205,AT5G41500
AT5G41510,0.923803209013429,AT5G41510
AT5G41520,0.148908376904772,AT5G41520
AT5G41530,0.972180324672254,AT5G41530
AT5G41540,0.76595664886582,AT5G41540
AT5G41550,0.388439124351034,AT5G41550
AT5G41560,0.161889919208971,AT5G41560
AT5G41570,0.861962142919015,AT5G41570
AT5G41580,0.128008897738454,AT5G41580
AT5G41590,0.765299142654201,AT5G41590
AT5G41600,0.208745788940053,AT5G41600
AT5G41610,0.345386420859511,AT5G41610
AT5G41620,0.20016531541204,AT5G41620
AT5G41630,0.818558889910907,AT5G41630
AT5G41640,0.923873472719246,AT5G41640
AT5G41650,0.364537367897705,AT5G41650
AT5G41660,0.900620964355154,AT5G41660
AT5G41670,0.202936924530423,AT5G41670
AT5G41680,0.704224895918061,AT5G41680
AT5G41685,0.1801144869395,AT5G41685
AT5G41690,0.248433019313929,AT5G41690
AT5G41700,0.169805850888895,AT5G41700
AT5G41720,0.843684842347528,AT5G41720
AT5G41730,0.833256580197107,AT5G41730
AT5G41740,0.471660308629406,AT5G41740
AT5G41750,0.504555979016808,AT5G41750
AT5G41760,0.0993597104641985,AT5G41760
AT5G41761,0.530420023321821,AT5G41761
AT5G41763,0.771532804145862,AT5G41763
AT5G41765,0.808337614192534,AT5G41765
AT5G41770,0.0954071106702832,AT5G41770
AT5G41780,0.786416034484581,AT5G41780
AT5G41790,0.191039031673303,AT5G41790
AT5G41800,0.369564710860165,AT5G41800
AT5G41810,0.26541488021679,AT5G41810
AT5G41820,0.690397368956476,AT5G41820
AT5G41830,0.579880095035832,AT5G41830
AT5G41840,0.908684743598867,AT5G41840
AT5G41850,0.181932691907503,AT5G41850
AT5G41860,0.363802223904346,AT5G41860
AT5G41870,0.118595062029822,AT5G41870
AT5G41880,0.263114150448064,AT5G41880
AT5G41890,0.865505802116552,AT5G41890
AT5G41900,0.415852567552437,AT5G41900
AT5G41908,0.828906024302282,AT5G41908
AT5G41910,0.221153979631424,AT5G41910
AT5G41920,0.27298955436801,AT5G41920
AT5G41940,0.207415925235819,AT5G41940
AT5G41950,0.101335917546128,AT5G41950
AT5G41960,0.203478023835811,AT5G41960
AT5G41970,0.13784135863914,AT5G41970
AT5G41980,0.156076706746633,AT5G41980
AT5G41990,0.332078763806188,AT5G41990
AT5G42000,0.255558350303595,AT5G42000
AT5G42010,0.54146058522929,AT5G42010
AT5G42020,0.174765250296637,AT5G42020
AT5G42030,0.188812677028423,AT5G42030
AT5G42040,0.338620523247447,AT5G42040
AT5G42050,0.183209329150748,AT5G42050
AT5G42053,0.795764668804296,AT5G42053
AT5G42060,0.270163484658051,AT5G42060
AT5G42070,0.321882071302093,AT5G42070
AT5G42080,0.0804449628255272,AT5G42080
AT5G42090,0.154352214816162,AT5G42090
AT5G42100,0.126896905879933,AT5G42100
AT5G42110,0.407260865275913,AT5G42110
AT5G42120,0.571787444892534,AT5G42120
AT5G42130,0.17568768550781,AT5G42130
AT5G42140,0.093401385793924,AT5G42140
AT5G42146,0.304420320948066,AT5G42146
AT5G42150,0.265577195707796,AT5G42150
AT5G42170,0.877346167379603,AT5G42170
AT5G42180,0.677539768886693,AT5G42180
AT5G42190,0.132561703268076,AT5G42190
AT5G42200,0.26972257064219,AT5G42200
AT5G42210,0.315825649110933,AT5G42210
AT5G42220,0.252743532155269,AT5G42220
AT5G42223,0.862653717028535,AT5G42223
AT5G42230,0.519715459901481,AT5G42230
AT5G42232,0.804123778741357,AT5G42232
AT5G42235,0.745115639805156,AT5G42235
AT5G42240,0.125692059241718,AT5G42240
AT5G42242,0.843859132749356,AT5G42242
AT5G42250,0.401297864991391,AT5G42250
AT5G42260,0.88757439761263,AT5G42260
AT5G42270,0.197339919776786,AT5G42270
AT5G42280,0.331065993049056,AT5G42280
AT5G42300,0.154969656144647,AT5G42300
AT5G42290,NA,AT5G42290
AT5G42310,0.200506045557003,AT5G42310
AT5G42320,0.149347703295061,AT5G42320
AT5G42325,0.719983819609381,AT5G42325
AT5G42330,0.443849731413942,AT5G42330
AT5G42340,0.846220164131776,AT5G42340
AT5G42350,0.178922350471725,AT5G42350
AT5G42360,0.293383097470919,AT5G42360
AT5G42370,0.212957531409112,AT5G42370
AT5G42380,0.555016417585765,AT5G42380
AT5G42390,0.134832690803224,AT5G42390
AT5G42400,0.0898564735953639,AT5G42400
AT5G42410,0.969269890509067,AT5G42410
AT5G42420,0.184753951690582,AT5G42420
AT5G42430,0.838837812409053,AT5G42430
AT5G42440,0.27413451371642,AT5G42440
AT5G42450,0.313256440648261,AT5G42450
AT5G42460,0.287714640304519,AT5G42460
AT5G42470,0.166856540191493,AT5G42470
AT5G42480,0.111670862451005,AT5G42480
AT5G42490,0.75967407455354,AT5G42490
AT5G42500,0.871661958260209,AT5G42500
AT5G42504,0.991000476789986,AT5G42504
AT5G42510,0.866820348608188,AT5G42510
AT5G42520,0.111701413955398,AT5G42520
AT5G42530,0.448710073764783,AT5G42530
AT5G42540,0.0883588925521094,AT5G42540
AT5G42560,0.157850820444643,AT5G42560
AT5G42567,0.855627788392886,AT5G42567
AT5G42570,0.235102950311845,AT5G42570
AT5G42580,0.939852828463011,AT5G42580
AT5G42590,0.919564782099507,AT5G42590
AT5G42600,0.936491402951403,AT5G42600
AT5G42610,0.779681751790934,AT5G42610
AT5G42620,0.0684313515909422,AT5G42620
AT5G42630,0.505256332141929,AT5G42630
AT5G42635,0.908738092621865,AT5G42635
AT5G42640,0.902279095942722,AT5G42640
AT5G42650,0.379993674605614,AT5G42650
AT5G42655,0.843367515832617,AT5G42655
AT5G42660,0.0741695199227235,AT5G42660
AT5G42670,0.138793912204629,AT5G42670
AT5G42680,0.433343066283436,AT5G42680
AT5G42690,0.514924807151526,AT5G42690
AT5G42700,0.396700994464436,AT5G42700
AT5G42710,0.479815936137516,AT5G42710
AT5G42720,0.239185760381144,AT5G42720
AT5G42740,0.1454892538485,AT5G42740
AT5G42750,0.282040602733715,AT5G42750
AT5G42760,0.439493421595275,AT5G42760
AT5G42765,0.186696852332611,AT5G42765
AT5G42770,0.183813141270862,AT5G42770
AT5G42780,0.271764029573203,AT5G42780
